ano_trimestre,mes_central,ano_encuesta,mes_encuesta,region,provincia,r_p_c,estrato,tipo,conglomerado,id_identificacion,hogar,idrph,nro_linea,edad,tramo_edad,sexo,parentesco,curso,nivel,termino_nivel,estudia_actual,cine,est_conyugal,proveedor,orig1,orig2,orig3,nacionalidad,mig1,mig2_cod,mig3_cod,mig4,mig5_cod,mig6_cod,a1,a2,a3,a4,a5,a6,a6_otro,a7,a8,b1,b2,b3,b4,b5,b6,b7a_1,b7a_2,b7a_3,b7b_1,b7b_2,b7b_3,b7b_4,b8,b9,b10,b11_proxy,b12,b13_rev4cl_caenes,i1,i2,i3,i3_v,i4,i5,i6,i7,b14_rev4cl_caenes,b15_1,b15_2,b16,b16_otro,b17_mes,b17_ano,b18_codigo,b18_region,b18_varias,ocup_honorarios,plataformas_digitales,pd_especifique,b19,dependencia_segunda,sda_pd,sda_pd_especifique,turno,turno_d,turno_de,turno_h,turno_t,c2_1_1,c2_1_2,c2_1_3,c2_2_1,c2_2_2,c2_2_3,c3_1,c3_2,c3_3,turno_cont_d,turno_cont_de,turno_cont_h,turno_cont_t,c4,c5,c6,c7,c8,c9,c9_otro,adicionales_h,adicionales_d,adicionales_t,c10,c11,c12,habituales,efectivas,e2,e3_1,e3_2,e3_3,e3_4,e3_5,e3_6,e3_7,e3_8,e3_9,e3_10,e3_11,e3_12,e3_total,e4,e5,e5_dia,e5_sem,e5_mes,e5_ano,e6_mes,e6_ano,e7,e9,e9_otro,e10,deseo_trabajar,e11,e12,e12_otro,e13,e21_mes,e21_ano,e21_tramo,e22,e23,e23_otro,e24,e24_otro,activ,obe,tpi,id,ftp,cae_general,cae_especifico,categoria_ocupacion,ocup_form,r_p_rev4cl_caenes,sector,fact_anual
2023,5,2023,5,8,83,8301,8300120,3,27982,150634,1,8421114099,1,55,9.0,1,1,4,4,1,2,5,1,1,2,,,152,1,,,2,8311.0,,1.0,,1.0,,,,,,,7.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,,,,,2.0,5.0,,7.0,,6.0,2022.0,4203.0,4.0,1.0,2.0,2.0,,2.0,,,,1.0,14.0,14.0,12.0,168.0,888.0,888.0,42.0,,,,888.0,888.0,42.0,14.0,14.0,12.0,168.0,,2.0,,2.0,,,,,,,2.0,,,42.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,6.0,1.0,"32,0631808084018"
2023,2,2023,1,4,41,4101,4100112,1,24887,146751,1,498385969,2,38,5.0,2,2,4,4,1,2,5,1,0,1,7.0,,152,1,,,2,4105.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,88.0,2012.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"80,3706352911522"
2023,11,2023,11,15,151,15101,15000013,1,33017,132356,1,9115428484,2,33,4.0,2,10,5,9,1,2,7,3,0,2,,,152,1,,,3,,76.0,1.0,,1.0,,,,,,,3.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,15.0,5.0,,1.0,,9.0,2012.0,15101.0,15.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,999.0,5.0,44.0,,,,999.0,5.0,44.0,,,,,,2.0,,2.0,,,,,,,2.0,,,44.0,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,4,1.0,15.0,1.0,"27,0869697483774"
2023,8,2023,7,4,43,4302,4300220,3,44580,156289,1,2645994461,1,46,7.0,2,1,8,3,1,2,4,3,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,2.0,4.0,,1.0,3.0,2021.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"12,271851216146"
2023,2,2023,3,7,73,7301,7300112,1,11701,154911,1,3737463914,1,51,8.0,2,1,8,3,1,2,4,3,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,2.0,88.0,88.0,2.0,2.0,2.0,,1.0,3.0,14.0,1.0,1.0,88.0,0.0,,,,,17.0,3.0,,1.0,,9.0,2022.0,7301.0,7.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,6.0,5.0,30.0,,,,6.0,5.0,30.0,,,,,,2.0,,2.0,,,,,,,2.0,,,30.0,30.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,14.0,1.0,"116,387937669862"
2023,2,2023,3,5,58,5804,5800112,1,16558,109200,1,8352603384,2,64,10.0,2,8,2,7,2,2,6,4,0,2,,,152,1,,,2,5101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,4.0,2020.0,1.0,1.0,9.0,,,,3.0,,,0.0,1.0,8,12,0,,,,"32,1617346053863"
2023,5,2023,6,1,11,1107,1100111,1,43745,145603,1,5014692947,3,18,1.0,2,4,4,4,1,1,5,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"38,0434205540707"
2023,5,2023,6,5,53,5304,5300120,3,11378,153199,1,8473054454,2,35,5.0,2,2,5,9,1,2,7,1,0,2,,,152,1,,,2,13101.0,,1.0,,1.0,,,,,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,11.0,5.0,,1.0,,88.0,2015.0,5301.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,1,1,3,1.0,11.0,1.0,"22,2414930497963"
2023,11,2023,10,13,131,13126,13100512,1,24805,147805,1,18685980920,1,53,8.0,2,1,8,3,1,2,4,2,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,14.0,1.0,1.0,2.0,,88.0,2015.0,13117.0,13.0,1.0,2.0,2.0,,1.0,1.0,2.0,,2.0,,,,,888.0,3.0,14.0,888.0,2.0,9.0,,,,,,,,,2.0,,2.0,,,,3.0,1.0,3.0,1.0,1.0,2.0,14.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,1,1,2,2.0,14.0,2.0,"84,4624922620502"
2023,8,2023,7,14,141,14108,14100320,3,27418,139845,1,5103991738,1,54,8.0,1,1,8,3,1,2,4,3,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,7.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,3.0,1.0,1.0,2.0,,12.0,2022.0,14108.0,14.0,1.0,2.0,88.0,,2.0,,,,2.0,,,,,6.0,2.0,12.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,12.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,2.0,3.0,2.0,"17,0368056431635"
2023,5,2023,5,7,74,7401,7400120,3,22959,160360,1,247345449,1,63,10.0,2,1,4,3,2,2,3,3,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,8.0,,1.0,3.0,1970.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,19,0,,,,"31,0497385597748"
2023,11,2023,10,13,135,13501,13500112,1,30444,147903,1,17141418763,4,26,3.0,1,4,3,8,1,2,6,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,7.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,6.0,5.0,,6.0,,10.0,2023.0,13401.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,6.0,1.0,"170,198439730098"
2023,8,2023,7,16,161,16105,16100220,3,19234,119403,1,16473155272,2,58,9.0,2,2,1,3,2,2,3,1,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,1.0,2.0,9.0,,1.0,2.0,2023.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,23,0,,,,"16,4415404842668"
2023,2,2023,3,13,132,13201,13200112,1,37797,136132,1,18086033613,2,53,8.0,1,1,4,4,1,2,5,1,1,2,,,152,1,,,2,13110.0,,1.0,,1.0,,,,,,,4.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,8.0,5.0,,1.0,,99.0,2014.0,13124.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,8.0,1.0,"102,174740536943"
2023,5,2023,4,10,102,10203,10200222,3,26031,101936,1,1092865894,1,78,12.0,2,1,4,3,2,2,3,4,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,5.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,19,0,,,,"16,8994849023049"
2023,8,2023,8,9,92,9210,9200120,3,31030,140012,1,11349907380,2,62,10.0,2,2,6,3,2,2,3,1,0,1,1.0,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,12.0,,1.0,88.0,2011.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,24,0,,,,"30,8319704669534"
2023,2,2023,2,16,161,16101,16100111,1,37135,96976,1,703630115,4,22,2.0,1,4,4,5,1,2,5,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,5.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,19.0,1.0,1.0,1.0,,6.0,2021.0,16101.0,16.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,6.0,6.0,36.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,36.0,36.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,2.0,19.0,2.0,"28,9379512533742"
2023,5,2023,4,1,11,1101,1100112,1,25487,119971,1,1929224245,1,50,8.0,2,1,8,3,1,2,4,3,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,8.0,,1.0,88.0,2016.0,4.0,5.0,,,,,3.0,,,0.0,0.0,9,21,0,,,,"39,3377583920993"
2023,11,2023,10,9,91,9117,9100220,3,41859,148908,1,4384707816,4,23,2.0,1,4,2,9,2,1,7,3,0,1,1.0,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,20.0,4.0,10.0,2023.0,7.0,2023.0,3.0,,,,,1.0,,,1.0,2.0,2022.0,1.0,2.0,,,1.0,,2.0,,,,,4,8,0,,,,"38,6526819780898"
2023,2,2023,2,10,102,10203,10200212,1,41430,141147,1,17471421436,1,66,11.0,2,1,4,4,1,2,5,4,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,3.0,2021.0,1.0,4.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"28,1744055456347"
2023,8,2023,8,8,83,8306,8300210,1,10612,149156,1,4915836827,1,50,8.0,2,1,4,4,1,2,5,3,1,2,,,152,1,,,2,9209.0,,1.0,,1.0,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,15.0,1.0,1.0,1.0,0.0,,,,,16.0,4.0,,1.0,,88.0,2022.0,8306.0,8.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,5.0,38.0,,,,888.0,5.0,38.0,,,,,,2.0,,1.0,38.0,3.0,,2.0,5.0,10.0,1.0,1.0,1.0,38.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,4,1.0,15.0,1.0,"33,5881040435045"
2023,2,2023,3,7,71,7105,7100112,1,14857,127251,1,1228240331,1,69,11.0,1,1,1,10,1,2,8,3,1,2,,,152,1,,,2,7103.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,8.0,,1.0,88.0,2011.0,4.0,4.0,,,,,3.0,,,0.0,0.0,9,19,0,,,,"26,1986832553612"
2023,8,2023,9,13,131,13107,13100113,1,37305,126530,1,865849634,3,18,1.0,1,4,4,4,1,1,5,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"84,5969159453178"
2023,11,2023,11,6,63,6303,6300121,3,10798,150381,1,15628170945,1,83,12.0,2,1,1,3,2,2,3,4,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,5.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,21,0,,,,"18,322278433664"
2023,5,2023,6,12,121,12101,12000112,1,25052,133987,1,10596587361,1,35,5.0,1,1,2,9,2,2,7,2,1,2,,,152,2,5101.0,,2,5101.0,,1.0,,1.0,,,,,,,7.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,6.0,88.0,,2.0,,88.0,2020.0,12101.0,12.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,6.0,45.0,,,,888.0,6.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,6.0,1.0,"19,1979652880219"
2023,5,2023,4,2,21,2101,2100012,1,31693,120045,1,10430952946,1,44,6.0,2,1,5,9,1,2,7,2,1,2,,,152,1,,,1,,,2.0,2.0,,,1.0,2.0,,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,17.0,3.0,,1.0,,88.0,2021.0,2101.0,2.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,1.0,45.0,3.0,,,,,2.0,,,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3,5,3,1.0,17.0,1.0,"55,8355783662621"
2023,8,2023,9,3,31,3101,3100113,1,19688,152972,1,5648150864,3,31,4.0,1,4,2,4,2,2,5,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,88.0,0.0,,,,,7.0,4.0,,1.0,,9.0,2023.0,3101.0,3.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,7.0,1.0,"26,8691163066272"
2023,8,2023,9,5,51,5109,5100212,1,40787,143517,1,10577747685,1,76,12.0,2,1,3,8,1,2,6,3,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,8.0,,1.0,88.0,2001.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,21,0,,,,"32,3492553589496"
2023,5,2023,4,13,136,13604,13600111,1,35005,157394,1,548753898,2,48,7.0,1,4,1,4,2,2,5,5,0,2,,,152,1,,,2,13202.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,16.0,3.0,4.0,2023.0,3.0,2023.0,3.0,,,,,1.0,,,1.0,88.0,2023.0,5.0,2.0,,,10.0,TIEMPOS DE TRAYECTO DE SU CASA AL TRABAJO  NO ESTABA SEGURO,2.0,,,,,4,8,0,,,,"80,3289613048532"
2023,5,2023,4,13,131,13121,13100412,1,27310,139400,1,9524682512,1,57,9.0,1,1,2,3,2,2,3,3,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,88.0,1.0,2.0,,1.0,1.0,,1.0,1.0,99.0,0.0,,,,,3.0,4.0,,1.0,,8.0,2022.0,13112.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,3.0,1.0,"115,509678733111"
2023,8,2023,8,8,83,8303,8300210,1,32576,122028,1,2914835458,2,48,7.0,2,3,2,9,2,2,7,2,0,2,,,152,1,,,2,3301.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,1.0,1.0,9.0,1.0,4.0,3.0,,88.0,2017.0,8303.0,8.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,6.0,45.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,1,1.0,9.0,1.0,"36,3434251033947"
2023,2,2023,2,5,54,5402,5400120,3,39138,150240,1,3932740472,2,48,7.0,2,3,1,4,2,2,5,2,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,20.0,,,,,1.0,2022.0,5402.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,6.0,3.0,18.0,,,,6.0,3.0,18.0,,,,,,2.0,,2.0,,,,4.0,5.0,20.0,1.0,1.0,1.0,18.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,1,1,5,2.0,20.0,3.0,"13,6918013466889"
2023,5,2023,5,13,133,13301,13300113,1,35745,140006,1,8557605091,2,35,5.0,2,3,5,9,1,2,7,2,0,2,,,484,1,,,3,,484.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,88.0,2012.0,4.0,2.0,,,2.0,,3.0,,,0.0,0.0,9,13,0,,,,"51,750001568584"
2023,8,2023,9,8,83,8313,8300220,3,39563,135839,1,17246367632,1,63,10.0,1,1,7,3,2,2,4,1,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,9.0,2022.0,1.0,2.0,,,2.0,,3.0,,,0.0,0.0,9,13,0,,,,"15,0239532131122"
2023,5,2023,4,8,81,8110,8100211,1,16057,156985,1,11466579790,1,80,12.0,2,1,0,0,2,2,1,4,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,8.0,,1.0,1.0,1990.0,4.0,1.0,4.0,,,,3.0,,,0.0,0.0,9,19,0,,,,"30,9501704752648"
2023,5,2023,6,13,131,13119,13100513,1,10720,163446,1,10492815742,2,27,3.0,2,4,5,9,1,2,7,3,0,2,,,152,1,,,2,13121.0,,1.0,,1.0,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,15.0,1.0,1.0,1.0,0.0,,,,,16.0,4.0,,1.0,,4.0,2023.0,13107.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,999.0,5.0,44.0,,,,999.0,5.0,44.0,,,,,,2.0,,2.0,,,,,,,2.0,,,44.0,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,4,1.0,15.0,1.0,"152,720933466918"
2023,8,2023,8,13,131,13111,13100412,1,11496,141556,1,4610602279,1,64,10.0,1,1,5,5,1,2,5,1,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,11.0,1.0,1.0,1.0,,2.0,2008.0,13123.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,11.0,1.0,"79,6828800389325"
2023,2,2023,2,5,58,5804,5800112,1,31204,123888,1,930506106,2,56,9.0,2,2,1,4,2,2,5,1,0,2,,,152,1,,,2,5101.0,,2.0,1.0,1.0,,,,,,,9.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,7.0,1.0,1.0,6.0,,3.0,2021.0,5804.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,6.0,3.0,18.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,18.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,2,3,2,2.0,7.0,2.0,"38,6561433083458"
2023,11,2023,11,13,131,13128,13100512,1,24371,159799,1,16142298228,1,77,12.0,2,1,4,4,1,2,5,4,1,2,,,152,1,,,2,13123.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,5.0,,1.0,88.0,2005.0,4.0,4.0,,,,,3.0,,,0.0,0.0,9,19,0,,,,"75,1037576935592"
